organization_id,sales_order,date_create,status,code,client_id,tvz_id,cost_price,price_b2b_gross,price_b2c_gross,quantity
9,2051029135,2022-08-02T08:19:08.747,0,41849,35102,6030,1845.79,2310.27,2455.00,1
1,2051029136,2022-08-02T08:30:02.902,0,20284,44096,1072,1102.03,1455.40,1557.28,1
13,2051029137,2022-08-02T08:41:02.405,0,60310,55089,7544,592.50,783.60,838.45,1
13,2051029137,2022-08-02T08:41:02.405,0,51996,55089,7544,453.70,772.97,973.16,1
13,2051029137,2022-08-02T08:41:02.405,0,41394,55089,7544,32.44,54.39,58.20,6
13,2051029137,2022-08-02T08:41:02.405,0,64074,55089,7544,655.47,1043.45,1116.50,1
15,2051029138,2022-08-02T08:41:02.999,0,52192,35410,8562,193.53,244.75,261.88,1
7,2051029139,2022-08-02T09:13:02.265,0,66573,65047,4830,1.78,5.03,5.39,260
7,2051029140,2022-08-02T09:13:02.524,0,22493,15280,4872,469.92,548.93,587.35,1
13,2051029141,2022-08-02T09:35:05.564,0,42814,52896,7544,1567.57,1710.22,1829.93,1
1,2051029142,2022-08-02T09:35:05.879,0,58496,44636,1167,2022.90,2382.02,2548.76,1
14,2051029143,2022-08-02T09:46:05.247,0,62038,42251,8069,440.60,552.95,591.66,1
14,2051029143,2022-08-02T09:46:05.247,0,64536,42251,8069,1231.42,1392.49,1477.53,1
5,2051029144,2022-08-02T09:57:08.189,0,39692,53926,3080,4349.76,4200.80,4475.69,1
5,2051029145,2022-08-02T09:57:08.415,0,18078,39360,4223,1312.05,1493.01,1591.76,1
7,2051029146,2022-08-02T10:08:02.248,0,64555,56751,4575,6368.23,7201.05,7671.07,2
1,2051029147,2022-08-02T10:19:01.943,0,65405,3207,834,678.95,792.11,848.15,1
1,2051029148,2022-08-02T10:19:02.246,4,23528,66758,572,3227.55,3527.20,3774.11,2
2,2051029149,2022-08-02T10:30:06.717,3,66989,13265,2638,41.61,75.54,80.83,3
1,2051029150,2022-08-02T10:41:02.288,0,2450,11401,821,362.70,435.11,465.57,10
1,2051029151,2022-08-02T10:41:02.597,0,42104,12171,580,298.93,346.60,377.20,1
1,2051029152,2022-08-02T10:41:02.848,0,48260,28896,661,314.39,360.59,415.99,2
1,2051029152,2022-08-02T10:41:02.848,0,61748,28896,661,353.82,419.13,451.56,1
1,2051029153,2022-08-02T10:41:03.243,0,42361,5543,480,184.99,243.29,260.80,1
1,2051029154,2022-08-02T10:41:03.520,0,7821,34703,157,333.06,377.70,404.14,2
1,2051029155,2022-08-02T10:52:02.238,0,56911,62327,832,435.47,546.91,585.19,1
1,2051029156,2022-08-02T10:52:02.649,0,59513,5039,926,93.07,141.01,150.88,1
1,2051029156,2022-08-02T10:52:02.649,0,60383,5039,926,17.69,65.47,70.05,1
5,2051029157,2022-08-02T10:52:03.041,0,55217,38700,4256,2826.91,3441.20,3688.97,1
1,2051029158,2022-08-02T10:52:03.403,0,54960,10666,3,171.82,235.43,286.67,1
1,2051029158,2022-08-02T10:52:03.403,0,56325,10666,3,127.83,152.17,164.89,1
1,2051029158,2022-08-02T10:52:03.403,0,51684,10666,3,120.45,152.93,168.12,1
1,2051029158,2022-08-02T10:52:03.403,0,2980,10666,3,34.70,44.60,53.89,5
13,2051029159,2022-08-02T11:03:07.132,0,33923,41632,7108,96.98,129.93,139.02,2
5,2051029160,2022-08-02T11:03:07.397,0,36973,8273,3456,476.84,533.61,571.18,1
1,2051029161,2022-08-02T11:14:01.889,0,28742,212,803,116.45,155.82,167.04,3
1,2051029162,2022-08-02T11:14:02.148,2,66219,60124,473,238.83,286.74,309.30,2
1,2051029162,2022-08-02T11:14:02.148,2,50278,60124,473,27.96,34.64,43.11,2
2,2051029163,2022-08-02T11:14:02.472,0,43836,36091,2475,1162.82,1357.18,1454.90,2
7,2051029164,2022-08-02T11:14:02.730,4,52431,53600,4924,2168.32,2488.41,2661.92,1
1,2051029165,2022-08-02T11:14:03.364,0,43202,61057,1585,978.29,1108.92,1186.55,1
1,2051029165,2022-08-02T11:14:03.364,0,21001,61057,1585,5.82,21.16,22.63,2
2,2061089146,2022-08-02T11:14:12.223,0,58204,71971,2233,374.63,422.76,465.57,1
2,2061089146,2022-08-02T11:14:12.223,0,46991,71971,2233,776.02,911.51,975.32,1
1,2051029166,2022-08-02T11:25:02.283,0,15202,7253,1116,305.91,366.62,392.28,1
5,2051029167,2022-08-02T11:25:02.524,0,55217,38700,4256,2826.91,3441.20,3688.97,1
15,2051029168,2022-08-02T11:25:02.785,0,62313,50093,8631,413.45,473.38,506.52,1
7,2051029169,2022-08-02T11:25:03.466,0,4006,65045,4942,508.94,488.49,522.68,1
1,2051029170,2022-08-02T11:36:14.886,0,57917,61662,921,344.56,388.05,415.99,1
1,2051029170,2022-08-02T11:36:14.886,0,12626,61662,921,79.28,142.02,151.96,1
15,2051029171,2022-08-02T11:36:15.314,0,62053,34032,8594,1323.79,1485.33,1575.60,1
1,2051029172,2022-08-02T11:36:16.115,0,15421,28439,1160,860.27,1012.74,1084.17,2
5,2051029173,2022-08-02T11:36:16.425,0,13270,13924,3590,386.00,442.70,522.68,1
2,2051029174,2022-08-02T11:36:16.687,2,39379,34032,2577,415.88,557.99,597.05,1
15,2051029175,2022-08-02T11:36:16.955,0,58357,49915,8303,608.57,682.87,730.68,1
5,2051029176,2022-08-02T11:47:01.614,0,41086,19188,3768,276.82,356.55,381.51,1
5,2051029176,2022-08-02T11:47:01.614,0,56695,19188,3768,764.84,823.89,881.56,3
5,2051029176,2022-08-02T11:47:01.614,0,49219,19188,3768,1431.40,1729.35,1850.41,1
5,2051029176,2022-08-02T11:47:01.614,0,47520,19188,3768,855.51,984.41,1078.78,1
1,2051029177,2022-08-02T11:57:09.354,0,58442,28992,585,9208.17,10328.18,11051.81,1
1,2051029178,2022-08-02T11:57:09.690,0,59922,1972,1514,169.03,226.62,242.48,4
1,2051029178,2022-08-02T11:57:09.690,0,19030,1972,1514,59.23,99.71,106.69,2
1,2051029179,2022-08-02T11:57:10.126,0,42847,33142,371,2500.36,2934.49,3140.42,1
1,2051029180,2022-08-02T11:57:10.580,0,54658,3638,788,131.67,157.56,175.67,1
1,2051029180,2022-08-02T11:57:10.580,0,66377,3638,788,1227.11,1339.57,1433.34,1
1,2051029180,2022-08-02T11:57:10.580,0,2927,3638,788,158.37,182.30,195.06,2
2,2051029181,2022-08-02T11:57:10.939,0,39379,13221,2577,415.88,557.99,597.05,1
5,2051029182,2022-08-02T11:57:11.165,0,60748,18297,3602,897.34,1107.02,1180.08,1
1,2051029183,2022-08-02T12:08:02.100,0,41849,62990,47,1845.79,2208.78,2363.40,1
2,2051029184,2022-08-02T12:08:02.407,0,52061,18810,1967,377.20,444.17,472.03,1
2,2051029184,2022-08-02T12:08:02.407,0,52968,18810,1967,86.22,124.78,135.79,2
2,2051029184,2022-08-02T12:08:02.407,0,2941,18810,1967,96.08,133.96,134.71,1
9,2051029185,2022-08-02T12:19:01.827,2,41849,35102,6031,1845.79,2310.27,2455.00,1
1,2051029186,2022-08-02T12:19:02.120,0,38698,6081,975,2992.06,3555.41,3804.28,1
13,2051029187,2022-08-02T12:19:02.387,0,18776,13353,7141,3873.98,4419.57,4728.95,1
1,2051029188,2022-08-02T12:19:02.990,0,41751,32435,992,299.68,344.47,368.57,1
1,2051029188,2022-08-02T12:19:02.990,0,66603,32435,992,1171.86,1464.46,1566.98,1
1,2051029188,2022-08-02T12:19:02.990,0,48507,32435,992,2561.27,3090.08,3306.38,1
13,2051029189,2022-08-02T12:19:04.087,0,61195,8688,7013,137.13,153.09,176.74,2
15,2051029190,2022-08-02T12:41:01.646,0,64856,49993,8404,256.19,303.17,324.39,1
1,2051029191,2022-08-02T12:41:02.451,0,54658,3638,788,131.67,157.56,175.67,2
1,2051029191,2022-08-02T12:41:02.451,0,48233,3638,788,4767.39,5462.02,5844.37,1
1,2051029191,2022-08-02T12:41:02.451,0,48800,3638,788,243.91,286.74,309.30,1
1,2051029191,2022-08-02T12:41:02.451,0,36952,3638,788,193.95,554.05,593.81,1
9,2051029192,2022-08-02T12:41:03.596,2,41849,35102,6032,1845.79,2310.27,2455.00,1
1,2051029193,2022-08-02T12:52:02.298,3,62104,48630,1266,1037.35,1445.33,1394.54,2
13,2051029194,2022-08-02T12:52:02.552,0,58795,52941,6999,32.91,56.41,60.35,4
13,2051029195,2022-08-02T13:03:02.416,0,7941,52941,6999,22.97,27.05,31.25,7
15,2051029196,2022-08-02T13:03:02.687,0,48364,49848,8388,292.84,327.74,354.56,1
1,2051029197,2022-08-02T13:03:03.496,0,59276,6081,975,352.03,433.10,463.41,2
1,2051029198,2022-08-02T13:03:03.858,0,58800,14734,735,1349.42,1542.16,1653.19,1
13,2051029199,2022-08-02T13:03:04.115,0,57554,21366,7468,699.16,680.87,728.53,2
1,2051029200,2022-08-02T13:14:03.025,0,13131,11052,737,1559.56,1902.68,2036.85,1
1,2051029200,2022-08-02T13:14:03.025,0,17874,11052,737,561.57,828.38,888.02,1
1,2051029200,2022-08-02T13:14:03.025,0,50307,11052,737,773.92,900.89,964.54,1
1,2051029200,2022-08-02T13:14:03.025,0,57967,11052,737,538.83,371.39,419.23,1
1,2051029201,2022-08-02T13:14:03.810,3,21693,61851,1098,185.75,234.28,257.57,3
1,2051029201,2022-08-02T13:14:03.810,3,11916,61851,1098,97.94,115.78,135.79,2
1,2051029201,2022-08-02T13:14:03.810,3,57597,61851,1098,95.82,111.60,122.86,10
1,2051029201,2022-08-02T13:14:03.810,3,37739,61851,1098,130.76,158.50,176.74,8
1,2051029201,2022-08-02T13:14:03.810,3,38618,61851,1098,293.86,353.53,378.27,1
1,2051029201,2022-08-02T13:14:03.810,3,58135,61851,1098,517.81,601.29,643.39,2
1,2051029201,2022-08-02T13:14:03.810,3,43017,61851,1098,127.37,154.87,174.59,6
1,2051029201,2022-08-02T13:14:03.810,3,15152,61851,1098,37.86,46.35,59.27,8
1,2051029201,2022-08-02T13:14:03.810,3,39526,61851,1098,150.16,188.35,201.53,1
1,2051029201,2022-08-02T13:14:03.810,3,18321,61851,1098,37.72,59.42,63.58,7
1,2051029201,2022-08-02T13:14:03.810,3,64968,61851,1098,87.40,101.69,121.78,3
1,2051029201,2022-08-02T13:14:03.810,3,56374,61851,1098,109.58,132.16,144.41,4
1,2051029201,2022-08-02T13:14:03.810,3,6711,61851,1098,124.91,156.34,172.43,3
1,2051029201,2022-08-02T13:14:03.810,3,56325,61851,1098,127.83,152.17,164.89,4
1,2051029201,2022-08-02T13:14:03.810,3,332,61851,1098,856.49,1068.65,1145.60,2
1,2051029201,2022-08-02T13:14:03.810,3,47795,61851,1098,247.54,285.43,317.92,4
1,2051029201,2022-08-02T13:14:03.810,3,64234,61851,1098,318.73,365.91,361.03,2
9,2051029202,2022-08-02T13:14:05.812,3,66711,35192,5896,219.11,414.97,444.01,2
1,2051029203,2022-08-02T13:25:02.610,0,20686,48583,736,123.94,206.48,220.93,5
1,2051029204,2022-08-02T13:25:02.872,0,51723,26456,1302,1073.55,1229.79,1315.87,1
13,2051029205,2022-08-02T13:36:02.169,0,65887,13335,7222,961.80,1541.02,1642.41,1
5,2051029206,2022-08-02T13:36:02.446,1,14074,20227,3252,393.27,469.35,502.21,1
5,2051029206,2022-08-02T13:36:02.446,1,17700,20227,3252,196.36,239.71,256.49,1
13,2051029207,2022-08-02T13:36:02.767,0,48246,66348,7072,368.07,384.43,430.00,2
13,2051029207,2022-08-02T13:36:02.767,0,44856,66348,7072,272.87,310.22,331.93,1
13,2051029207,2022-08-02T13:36:02.767,0,1025,66348,7072,889.61,1002.16,1072.31,1
13,2051029207,2022-08-02T13:36:02.767,0,50313,66348,7072,1097.56,1209.64,1294.32,2
5,2051029208,2022-08-02T13:47:03.181,0,12640,18698,4248,1051.94,1226.77,1312.64,2
5,2051029208,2022-08-02T13:47:03.181,0,52257,18698,4248,499.72,567.05,606.75,1
5,2051029209,2022-08-02T13:47:03.591,0,37610,39561,3725,184.97,307.99,353.49,1
2,2051029210,2022-08-02T13:47:03.840,0,54781,52988,2722,247.28,276.97,310.38,1
2,2051029210,2022-08-02T13:47:03.840,0,56608,52988,2722,164.12,182.63,206.92,2
1,2051029211,2022-08-02T13:47:04.265,0,46464,56052,921,38.86,77.55,82.98,5
1,2051029212,2022-08-02T13:58:02.343,0,18032,36868,1128,185.02,229.64,245.72,1
1,2051029212,2022-08-02T13:58:02.343,0,58109,36868,1128,17.12,29.70,33.41,3
7,2051029213,2022-08-02T13:58:03.817,0,62313,56751,4575,413.45,532.80,570.10,2
6,2051029214,2022-08-02T13:58:04.034,0,54134,9290,4319,442.19,534.97,575.49,1
6,2051029215,2022-08-02T14:09:02.147,0,47674,22090,4283,242.46,293.34,325.47,1
6,2051029215,2022-08-02T14:09:02.147,0,51708,22090,4283,286.57,363.94,399.83,1
6,2051029215,2022-08-02T14:09:02.147,0,45785,22090,4283,26.13,31.31,37.72,2
1,2051029216,2022-08-02T14:09:04.943,0,17945,5689,166,278.37,320.29,342.71,1
1,2051029216,2022-08-02T14:09:04.943,0,54823,5689,166,424.78,508.63,544.24,1
1,2051029217,2022-08-02T14:09:05.330,0,57922,57659,720,680.04,788.67,844.92,1
1,2051029217,2022-08-02T14:09:05.330,0,40852,57659,720,1502.17,1916.69,2050.86,2
1,2051029218,2022-08-02T14:09:05.625,0,38351,60858,620,101.99,149.07,159.50,1
1,2051029218,2022-08-02T14:09:05.625,0,22901,60858,620,76.48,119.85,128.25,1
1,2051029219,2022-08-02T14:20:02.438,0,21693,61851,1098,185.75,234.28,257.57,3
1,2051029219,2022-08-02T14:20:02.438,0,11916,61851,1098,97.94,115.78,135.79,2
1,2051029219,2022-08-02T14:20:02.438,0,13110,61851,1098,201.98,261.87,280.20,1
1,2051029219,2022-08-02T14:20:02.438,0,37739,61851,1098,130.76,158.50,176.74,8
1,2051029219,2022-08-02T14:20:02.438,0,38618,61851,1098,293.86,353.53,378.27,1
1,2051029219,2022-08-02T14:20:02.438,0,15226,61851,1098,1118.66,1220.72,1306.17,1
1,2051029219,2022-08-02T14:20:02.438,0,58135,61851,1098,517.81,601.29,643.39,2
1,2051029219,2022-08-02T14:20:02.438,0,43017,61851,1098,127.37,154.87,174.59,6
1,2051029219,2022-08-02T14:20:02.438,0,41505,61851,1098,236.25,294.10,314.69,1
1,2051029219,2022-08-02T14:20:02.438,0,15152,61851,1098,37.86,46.35,59.27,8
1,2051029219,2022-08-02T14:20:02.438,0,39526,61851,1098,150.16,188.35,201.53,1
1,2051029219,2022-08-02T14:20:02.438,0,18321,61851,1098,37.72,59.42,63.58,7
1,2051029219,2022-08-02T14:20:02.438,0,64968,61851,1098,87.40,101.69,121.78,3
1,2051029219,2022-08-02T14:20:02.438,0,56374,61851,1098,109.58,132.16,144.41,4
1,2051029219,2022-08-02T14:20:02.438,0,55462,61851,1098,591.41,604.19,647.70,1
1,2051029219,2022-08-02T14:20:02.438,0,6711,61851,1098,124.91,156.34,172.43,3
1,2051029219,2022-08-02T14:20:02.438,0,56325,61851,1098,127.83,152.17,164.89,4
1,2051029219,2022-08-02T14:20:02.438,0,37415,61851,1098,198.09,242.73,259.73,1
1,2061089147,2022-08-02T14:32:20.210,0,64412,73385,348,41.30,97.69,104.54,3
7,2051029220,2022-08-02T14:41:02.639,0,57756,12034,4508,3673.97,4150.47,4421.80,2
2,2051029221,2022-08-02T14:52:02.835,0,17453,36529,2679,37.41,77.64,89.45,1
2,2051029221,2022-08-02T14:52:02.835,0,49983,36529,2679,43.79,49.78,56.04,1
2,2051029221,2022-08-02T14:52:02.835,0,66520,36529,2679,74.31,86.99,98.07,1
2,2051029221,2022-08-02T14:52:02.835,0,65409,36529,2679,76.89,79.88,91.60,2
2,2051029221,2022-08-02T14:52:02.835,0,1169,36529,2679,35.69,41.11,46.34,2
1,2051029222,2022-08-02T14:52:03.466,0,37840,50900,1651,3721.97,4255.41,4553.28,2
1,2051029222,2022-08-02T14:52:03.466,0,39976,50900,1651,736.92,801.73,857.85,1
1,2051029222,2022-08-02T14:52:03.466,0,67014,50900,1651,127.89,152.46,172.43,1
7,2051029223,2022-08-02T15:03:02.922,0,45421,24696,5122,3163.05,3710.24,3953.00,2
7,2051029223,2022-08-02T15:03:02.922,0,60529,24696,5122,940.44,1055.54,1129.43,2
7,2051029224,2022-08-02T15:03:03.292,0,20285,55020,4910,1357.46,1691.99,1802.99,1
5,2051029225,2022-08-02T15:03:03.552,0,41482,18533,3558,2835.81,3049.18,3305.31,1
15,2051029226,2022-08-02T15:14:02.107,0,47595,49853,8411,269.39,334.39,357.80,1
5,2051029227,2022-08-02T15:25:01.693,0,49731,54794,3730,97.70,122.88,131.48,2
1,2051029228,2022-08-02T15:25:01.961,0,50112,71690,821,312.88,448.20,479.58,2
1,2051029229,2022-08-02T15:25:02.261,2,61399,65063,132,188.09,214.54,229.55,1
1,2051029230,2022-08-02T15:25:02.583,0,60272,28186,476,14262.29,16414.28,17563.28,1
7,2051029231,2022-08-02T15:25:03.321,2,58145,65063,4850,44.72,49.88,54.96,4
13,2051029232,2022-08-02T15:25:03.829,0,50421,60444,7063,182.41,221.59,237.09,1
8,2051029233,2022-08-02T15:25:04.144,2,61399,65063,5622,188.09,208.49,223.08,1
9,2051029234,2022-08-02T15:25:04.430,0,44587,50194,6143,1401.28,1633.67,1748.03,1
10,2051029235,2022-08-02T15:36:02.485,2,65469,65063,6298,161.22,207.06,224.16,1
1,2051029236,2022-08-02T15:36:03.654,0,19855,61851,1098,105.52,594.24,635.84,1
1,2051029236,2022-08-02T15:36:03.654,0,48646,61851,1098,49.92,70.50,75.44,5
1,2051029236,2022-08-02T15:36:03.654,0,627,61851,1098,253.83,302.74,341.63,3
1,2051029236,2022-08-02T15:36:03.654,0,67014,61851,1098,127.89,152.46,172.43,4
1,2051029236,2022-08-02T15:36:03.654,0,26908,61851,1098,634.50,686.90,734.99,1
1,2051029236,2022-08-02T15:36:03.654,0,56541,61851,1098,28.07,69.37,74.36,5
1,2051029236,2022-08-02T15:36:03.654,0,47430,61851,1098,538.96,597.27,639.08,1
1,2051029236,2022-08-02T15:36:03.654,0,45810,61851,1098,50.52,91.66,98.07,2
1,2051029236,2022-08-02T15:36:03.654,0,57375,61851,1098,89.61,99.07,122.86,5
1,2051029236,2022-08-02T15:36:03.654,0,45934,61851,1098,135.87,155.35,174.59,5
15,2051029237,2022-08-02T15:36:04.687,2,58145,65063,8685,44.72,49.88,54.96,4
2,2051029238,2022-08-02T15:36:05.765,0,44040,54112,2686,463.72,611.37,654.16,1
1,2061089148,2022-08-02T15:36:34.886,0,52258,72565,1290,184.46,225.45,250.03,1
5,2051029239,2022-08-02T15:47:01.986,0,65313,39787,3399,251.56,343.82,368.57,1
5,2051029239,2022-08-02T15:47:01.986,0,21617,39787,3399,290.89,398.85,426.77,1
1,2051029240,2022-08-02T15:58:01.728,3,29901,46509,549,206.62,272.95,292.06,2
13,2051029241,2022-08-02T16:08:02.465,0,37662,20742,7232,11.90,34.25,36.64,15
2,2051029242,2022-08-02T16:08:02.837,0,23530,24590,1693,119.69,138.73,148.72,2
2,2051029242,2022-08-02T16:08:02.837,0,46970,24590,1693,222.92,279.28,308.22,1
2,2051029242,2022-08-02T16:08:02.837,0,202,24590,1693,289.09,327.34,350.25,1
2,2051029243,2022-08-02T16:08:03.762,0,67157,460,1669,2586.32,3268.62,3464.81,1
1,2051029244,2022-08-02T16:29:02.588,0,16699,33527,639,112.11,131.71,144.41,2
7,2051029245,2022-08-02T16:29:02.831,0,212,15216,5001,393.10,460.29,492.51,1
1,2051029246,2022-08-02T16:40:02.564,0,14101,61851,1098,60.84,93.67,100.23,3
1,2051029246,2022-08-02T16:40:02.564,0,58485,61851,1098,24.11,47.34,50.65,10
1,2051029246,2022-08-02T16:40:02.564,0,47776,61851,1098,34.84,39.43,51.73,5
1,2051029246,2022-08-02T16:40:02.564,0,22840,61851,1098,123.13,162.16,173.51,3
1,2051029246,2022-08-02T16:40:02.564,0,66079,61851,1098,42.53,49.81,59.27,10
1,2051029246,2022-08-02T16:40:02.564,0,54903,61851,1098,175.89,228.63,244.64,2
1,2051029246,2022-08-02T16:40:02.564,0,50278,61851,1098,27.96,34.64,43.11,3
1,2051029246,2022-08-02T16:40:02.564,0,13647,61851,1098,117.28,140.32,159.50,2
1,2051029246,2022-08-02T16:40:02.564,0,47801,61851,1098,137.39,159.61,182.13,5
1,2051029246,2022-08-02T16:40:02.564,0,1101,61851,1098,39.35,49.47,59.27,6
1,2051029246,2022-08-02T16:40:02.564,0,38740,61851,1098,245.58,293.09,313.61,1
1,2051029246,2022-08-02T16:40:02.564,0,1100,61851,1098,57.03,66.99,85.14,5
1,2051029246,2022-08-02T16:40:02.564,0,1436,61851,1098,31.31,37.46,48.50,5
1,2051029246,2022-08-02T16:40:02.564,0,5616,61851,1098,31.54,60.43,64.66,3
1,2051029246,2022-08-02T16:40:02.564,0,10845,61851,1098,45.37,70.50,75.44,5
1,2051029246,2022-08-02T16:40:02.564,0,2941,61851,1098,96.08,133.96,143.33,3
1,2051029246,2022-08-02T16:40:02.564,0,38741,61851,1098,477.73,555.97,594.89,1
1,2051029246,2022-08-02T16:40:02.564,0,22289,61851,1098,75.44,137.99,147.64,3
5,2051029247,2022-08-02T16:40:05.326,0,66585,18556,4131,352.62,431.08,461.26,1
13,2051029248,2022-08-02T16:40:05.773,0,18107,13041,6834,332.78,350.50,375.04,1
1,2051029249,2022-08-02T16:40:06.535,0,57869,29660,180,583.45,720.14,770.56,3
15,2051029250,2022-08-02T16:51:02.240,1,53985,42,8241,195.95,228.47,246.79,1
13,2051029251,2022-08-02T16:51:03.023,0,65106,21276,7342,20059.87,18527.16,19732.69,1
1,2051029252,2022-08-02T17:13:02.619,0,15942,31717,61,2432.30,2697.87,2887.16,1
1,2051029253,2022-08-02T17:13:02.926,0,51487,27209,1201,1979.57,2256.73,2415.13,2
1,2051029254,2022-08-02T17:13:03.265,0,41863,61851,1098,640.05,954.04,1022.74,1
1,2051029254,2022-08-02T17:13:03.265,0,41133,61851,1098,340.71,353.87,379.35,1
1,2051029254,2022-08-02T17:13:03.265,0,64725,61851,1098,665.98,851.08,910.66,1
1,2051029254,2022-08-02T17:13:03.265,0,45455,61851,1098,558.83,636.54,681.11,2
1,2051029254,2022-08-02T17:13:03.265,0,17874,61851,1098,561.57,828.38,888.02,1
1,2051029254,2022-08-02T17:13:03.265,0,41134,61851,1098,554.60,584.18,625.07,1
1,2051029254,2022-08-02T17:13:03.265,0,55491,61851,1098,137.17,152.59,174.59,2
1,2051029254,2022-08-02T17:13:03.265,0,55368,61851,1098,206.83,238.09,262.96,2
1,2051029254,2022-08-02T17:13:03.265,0,17260,61851,1098,228.69,263.39,304.99,3
1,2051029254,2022-08-02T17:13:03.265,0,36952,61851,1098,193.95,554.05,593.81,1
1,2051029255,2022-08-02T17:24:02.040,0,47665,12501,1110,161.59,211.12,226.32,1
1,2051029255,2022-08-02T17:24:02.040,0,303,12501,1110,105.55,126.12,145.49,1
1,2051029256,2022-08-02T17:24:02.370,0,41314,43960,1449,238.57,296.92,324.39,1
2,2051029257,2022-08-02T17:24:02.616,4,65608,54125,2570,622.43,684.89,732.84,2
1,2051029258,2022-08-02T17:24:02.840,0,41314,43960,1449,238.57,296.92,324.39,2
5,2051029259,2022-08-02T17:24:03.022,0,43652,9124,3439,604.54,836.98,895.57,1
1,2051029260,2022-08-02T17:35:02.847,2,66246,56285,374,156.77,217.56,232.78,1
15,2051029261,2022-08-02T17:35:03.606,0,64974,34957,8389,315.94,366.62,392.28,1
15,2051029261,2022-08-02T17:35:03.606,0,379,34957,8389,483.59,501.58,536.69,1
15,2051029261,2022-08-02T17:35:03.606,0,64234,34957,8389,318.73,359.54,389.05,1
1,2051029262,2022-08-02T17:35:06.113,0,14048,21990,1285,131.32,228.63,244.64,4
14,2051029263,2022-08-02T17:35:06.357,0,51987,11617,7997,7529.36,8700.27,9297.32,1
1,2051029264,2022-08-02T17:46:02.325,0,18907,66643,1162,496.25,616.40,659.55,1
5,2051029265,2022-08-02T18:07:02.547,0,13403,65329,3592,735.35,857.01,917.12,1
1,2051029266,2022-08-02T18:17:02.725,0,48950,22969,1167,82.17,100.99,111.00,3
1,2051029266,2022-08-02T18:17:02.725,0,220,22969,1167,424.96,476.41,509.75,1
1,2051029266,2022-08-02T18:17:02.725,0,66520,22969,1167,74.31,88.30,100.23,5
1,2051029267,2022-08-02T18:28:01.888,0,50444,31470,486,86.22,109.94,149.80,3
1,2051029268,2022-08-02T18:28:02.175,0,54647,66648,604,524.85,620.03,664.94,4
8,2051029269,2022-08-02T18:28:02.390,0,49339,42145,5508,90.95,95.69,102.38,1
8,2051029269,2022-08-02T18:28:02.390,0,50060,42145,5508,72.06,143.02,153.03,1
5,2051029270,2022-08-02T18:39:02.179,0,64471,38668,3727,314.56,406.91,435.39,1
1,2051029271,2022-08-02T18:39:02.436,2,52157,71214,1579,3343.93,3838.30,4114.66,1
6,2051029272,2022-08-02T19:00:02.536,0,628,13846,4329,108.46,171.44,197.22,1
6,2051029272,2022-08-02T19:00:02.536,0,49165,13846,4329,858.23,1024.28,1092.79,1
1,2051029273,2022-08-02T19:22:02.514,0,44420,59214,773,1308.33,1428.20,1528.18,2
2,2051029274,2022-08-02T19:33:02.894,0,62206,11856,2106,158.57,177.92,201.53,2
1,2051029275,2022-08-02T19:33:03.203,0,57764,4665,1164,196.08,265.90,284.51,1
1,2051029275,2022-08-02T19:33:03.203,0,57925,4665,1164,92.63,117.58,129.32,1
1,2051029276,2022-08-02T19:33:03.523,0,16353,16437,756,59.75,73.01,89.45,1
1,2051029276,2022-08-02T19:33:03.523,0,49512,16437,756,422.50,497.78,535.62,1
13,2051029277,2022-08-02T19:44:02.590,0,53521,11091,7234,170.45,187.34,200.45,1
13,2051029277,2022-08-02T19:44:02.590,0,40663,11091,7234,48.90,54.87,64.66,1
13,2051029277,2022-08-02T19:44:02.590,0,61713,11091,7234,127.89,144.53,167.04,1
13,2051029277,2022-08-02T19:44:02.590,0,47801,11091,7234,137.39,146.49,185.36,1
13,2051029277,2022-08-02T19:44:02.590,0,2449,11091,7234,321.33,257.84,275.89,1
1,2051029278,2022-08-02T19:44:03.196,0,54844,32250,1223,486.75,563.02,602.43,1
5,2051029279,2022-08-02T19:55:02.386,0,66981,37220,4160,1588.06,1794.98,1912.92,1
1,2051029280,2022-08-02T20:06:02.544,1,57199,14912,851,745.26,822.88,880.48,5
1,2051029281,2022-08-02T20:06:02.839,0,220,57705,1168,424.96,476.41,509.75,1
13,2051029282,2022-08-02T20:06:03.147,0,50007,13517,7343,91.55,165.18,176.74,2
2,2051029283,2022-08-02T20:06:03.407,0,43837,51370,2608,1162.82,1334.05,1430.11,1
1,2051029284,2022-08-02T20:06:03.672,0,129,31140,592,259.14,340.80,365.34,1
1,2051029285,2022-08-02T20:06:03.926,0,50174,43723,750,129.32,262.39,281.28,4
1,2051029286,2022-08-02T20:17:02.977,0,47567,5575,356,130.67,220.57,236.02,1
1,2051029286,2022-08-02T20:17:02.977,0,57077,5575,356,244.49,287.50,320.08,1
1,2051029286,2022-08-02T20:17:02.977,0,1950,5575,356,62.02,83.60,89.45,2
1,2051029286,2022-08-02T20:17:02.977,0,16833,5575,356,116.24,137.05,154.11,2
1,2051029286,2022-08-02T20:17:02.977,0,10051,5575,356,22.14,28.84,37.72,15
1,2051029287,2022-08-02T20:17:03.507,0,35379,5899,1249,496.86,580.15,620.76,1
1,2051029287,2022-08-02T20:17:03.507,0,44634,5899,1249,501.21,589.21,630.45,1
5,2051029288,2022-08-02T20:28:02.287,0,5155,55567,3835,198.25,244.75,261.88,2
